Employee_ID,First_Name,Last_Name,Department,Region,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1694,Alice,Johnson,HR,Nevada,25.0,1,2023-12-07,87544.73,alice.johnson@example.com,4501848196,3,0
EMP1695,Heidi,Brown,HR,Illinois,30.0,0,2024-03-29,74312.24,heidi.brown@example.com,3741897214,1,0
EMP1696,David,Davis,DevOps,Florida,25.0,0,2024-01-23,59431.25,david.davis@example.com,4064176926,1,1
EMP1697,Heidi,Johnson,Sales,California,40.0,0,2023-11-28,84306.44,heidi.johnson@example.com,4381199536,2,0
EMP1698,Frank,Johnson,DevOps,Florida,35.0,0,2024-11-11,108194.47,frank.johnson@example.com,6601444855,3,0
EMP1699,Charlie,Williams,Sales,New York,25.0,0,2021-08-28,107359.3,charlie.williams@example.com,4510173972,4,0
EMP1700,Heidi,Johnson,DevOps,Illinois,25.0,0,2024-02-11,85564.1495978069,heidi.johnson@example.com,9641789968,3,0
EMP1701,Frank,Garcia,Admin,California,30.0,0,2020-05-09,96080.26,frank.garcia@example.com,8609191910,2,0
EMP1702,Grace,Smith,Sales,Nevada,30.0,0,2024-04-17,88602.75,grace.smith@example.com,3599660576,2,1
EMP1703,Frank,Garcia,DevOps,California,40.0,1,2020-07-16,86624.04,frank.garcia@example.com,9806603919,3,1
EMP1704,Charlie,Jones,Cloud Tech,New York,30.0,1,2022-09-21,63413.16,charlie.jones@example.com,5146074554,3,1
EMP1705,Grace,Jones,Sales,Illinois,40.0,0,2023-04-23,67915.7,grace.jones@example.com,3470574237,3,0
EMP1706,Bob,Brown,Admin,Nevada,25.0,0,2024-12-27,108245.44,bob.brown@example.com,8565271558,1,1
EMP1707,Alice,Garcia,Sales,Nevada,35.0,0,2024-08-10,75834.81,alice.garcia@example.com,8354116596,4,1
EMP1708,Eva,Garcia,Cloud Tech,Nevada,30.0,1,2024-09-04,71273.32,eva.garcia@example.com,2634755751,3,0
EMP1709,Bob,Garcia,DevOps,New York,25.0,0,2022-02-28,63262.23,bob.garcia@example.com,2501394883,3,0
EMP1710,David,Davis,DevOps,New York,30.0,0,2024-03-14,89069.91,david.davis@example.com,8826913118,3,0
EMP1711,Frank,Johnson,DevOps,Nevada,40.0,0,2024-12-13,57287.17,frank.johnson@example.com,6425856260,2,1
EMP1712,Grace,Smith,HR,Nevada,30.0,1,2022-12-29,119890.35,grace.smith@example.com,4991537037,2,1
EMP1713,Frank,Brown,Sales,California,35.0,0,2022-04-24,103492.91,frank.brown@example.com,2407333372,1,0
EMP1714,Frank,Garcia,Admin,Illinois,30.0,0,2021-03-14,76254.42,frank.garcia@example.com,2043097767,4,0
EMP1715,Eva,Garcia,Finance,Florida,35.0,0,2020-01-01,100841.93,eva.garcia@example.com,8936289695,1,1
EMP1716,Alice,Williams,Admin,California,35.0,1,2021-09-07,118907.61,alice.williams@example.com,4546553584,4,1
EMP1717,Frank,Brown,DevOps,California,25.0,0,2022-11-13,88942.62,frank.brown@example.com,1253892186,2,0
EMP1718,Charlie,Garcia,Cloud Tech,Florida,25.0,0,2020-11-15,59688.57,charlie.garcia@example.com,8519358373,2,0
EMP1719,David,Brown,HR,California,30.0,1,2023-03-14,77985.88,david.brown@example.com,9079779611,2,1
EMP1720,Bob,Johnson,Finance,New York,35.0,0,2024-08-18,112931.69,bob.johnson@example.com,878057214,1,0
EMP1721,Bob,Williams,DevOps,California,35.0,1,2024-02-05,106583.88,bob.williams@example.com,1494097625,3,1
EMP1722,Alice,Brown,HR,Florida,35.0,0,2024-11-12,58437.84,alice.brown@example.com,3748453985,3,1
EMP1723,Alice,Smith,Cloud Tech,California,40.0,0,2020-03-25,72352.16,alice.smith@example.com,2895090590,2,1
EMP1724,Frank,Smith,DevOps,New York,35.0,1,2020-04-13,97154.47,frank.smith@example.com,1918623391,3,1
EMP1725,Heidi,Jones,Sales,Illinois,40.0,1,2021-03-30,80235.5,heidi.jones@example.com,2071511695,3,0
EMP1726,Charlie,Williams,HR,Texas,30.0,0,2023-03-16,102172.05,charlie.williams@example.com,6672521451,1,0
EMP1727,Eva,Williams,Finance,Illinois,25.0,0,2024-05-03,98850.94,eva.williams@example.com,6471246334,4,1
EMP1728,Heidi,Jones,Admin,Florida,30.0,0,2023-08-28,89993.15,heidi.jones@example.com,1571840907,2,1
EMP1729,David,Brown,Cloud Tech,California,30.0,0,2021-10-24,97931.66,david.brown@example.com,512080055,2,1
EMP1730,Bob,Williams,Finance,California,40.0,0,2021-01-25,72451.69,bob.williams@example.com,4099512396,1,1
EMP1731,Alice,Smith,Admin,California,35.0,0,2024-08-09,119311.14,alice.smith@example.com,2835129591,1,1
EMP1732,Charlie,Smith,Cloud Tech,New York,40.0,1,2023-11-04,76167.46,charlie.smith@example.com,7282709080,3,0
EMP1733,Bob,Garcia,DevOps,Texas,25.0,1,2023-06-25,114871.08,bob.garcia@example.com,4415298216,2,0
EMP1734,Eva,Johnson,HR,Nevada,25.0,1,2021-09-16,81504.31,eva.johnson@example.com,3929578670,4,0
EMP1735,David,Williams,Admin,New York,35.0,0,2022-12-07,102524.86,david.williams@example.com,8153523735,1,0
EMP1736,Charlie,Brown,Finance,Illinois,25.0,0,2022-12-14,53043.740000000005,charlie.brown@example.com,507918157,4,1
EMP1737,Eva,Jones,DevOps,Illinois,30.0,0,2020-04-18,82547.26,eva.jones@example.com,9988683451,4,1
EMP1738,Bob,Jones,DevOps,California,40.0,0,2024-10-11,113900.81,bob.jones@example.com,7346666169,2,1
EMP1739,Bob,Brown,HR,Nevada,25.0,0,2021-04-18,118585.5,bob.brown@example.com,7158796473,2,1
EMP1740,Bob,Davis,Finance,Illinois,35.0,0,2020-06-29,63049.22,bob.davis@example.com,803149981,1,1
EMP1741,Heidi,Miller,DevOps,Texas,30.0,1,2021-05-21,114558.91,heidi.miller@example.com,5080046357,2,0
EMP1742,Heidi,Johnson,DevOps,New York,40.0,1,2021-12-11,97901.79,heidi.johnson@example.com,688285030,2,1
EMP1743,Eva,Jones,Sales,California,30.0,1,2023-07-05,68037.56,eva.jones@example.com,7235137398,2,0
EMP1744,Alice,Williams,HR,New York,30.0,1,2021-11-30,112802.27,alice.williams@example.com,63140351,4,0
EMP1745,Bob,Johnson,Sales,Nevada,40.0,0,2024-11-22,93786.72,bob.johnson@example.com,6356022938,1,0
EMP1746,David,Williams,Admin,Florida,35.0,0,2023-05-24,73049.93,david.williams@example.com,4694346065,3,0
EMP1747,David,Davis,Sales,Illinois,30.0,0,2024-06-26,64161.72,david.davis@example.com,6437490606,4,1
EMP1748,Charlie,Smith,Admin,Nevada,40.0,0,2020-11-19,72224.73,charlie.smith@example.com,2311127127,2,0
EMP1749,Bob,Johnson,HR,New York,30.0,0,2020-03-01,103580.45,bob.johnson@example.com,5246484493,4,0
EMP1750,Grace,Garcia,HR,Florida,40.0,0,2024-08-09,112589.11,grace.garcia@example.com,1163187327,2,0
EMP1751,Eva,Jones,Admin,Texas,30.0,1,2021-01-13,51833.88,eva.jones@example.com,771130620,2,1
EMP1752,Eva,Johnson,Sales,Illinois,35.0,1,2023-05-06,66252.78,eva.johnson@example.com,1369572789,4,1
EMP1753,Frank,Johnson,DevOps,Florida,25.0,1,2022-10-25,109229.68,frank.johnson@example.com,8335090253,1,1
EMP1754,Frank,Johnson,Finance,Florida,30.0,0,2020-10-08,61465.05,frank.johnson@example.com,2573066247,2,0
EMP1755,Grace,Miller,HR,Florida,25.0,1,2024-02-29,96993.74,grace.miller@example.com,1323570712,1,0
EMP1756,David,Johnson,Admin,Florida,25.0,0,2022-09-30,98150.39,david.johnson@example.com,9848228500,3,1
EMP1757,David,Williams,Finance,Texas,40.0,0,2024-02-14,107703.0,david.williams@example.com,1688092549,2,0
EMP1758,Grace,Smith,DevOps,Illinois,35.0,0,2023-01-03,86766.14,grace.smith@example.com,2130609068,1,1
EMP1759,Alice,Davis,Cloud Tech,Florida,35.0,0,2024-08-20,111443.69,alice.davis@example.com,1309810795,1,1
EMP1760,David,Brown,Sales,Florida,35.0,0,2020-03-21,89039.07,david.brown@example.com,4967379456,3,0
EMP1761,Alice,Johnson,HR,Florida,30.0,0,2024-12-16,71318.79,alice.johnson@example.com,7278532425,1,0
EMP1762,Heidi,Jones,Finance,California,30.0,0,2020-04-21,98296.71,heidi.jones@example.com,4250642075,1,0
EMP1763,Heidi,Johnson,Cloud Tech,Nevada,40.0,0,2020-08-19,62584.0,heidi.johnson@example.com,8362536666,3,0
EMP1764,Charlie,Jones,Finance,California,40.0,0,2020-02-21,62521.5,charlie.jones@example.com,7767555627,2,1
EMP1765,David,Williams,Cloud Tech,California,40.0,0,2023-11-17,95400.35,david.williams@example.com,3333939577,1,1
EMP1766,Charlie,Jones,Cloud Tech,Texas,25.0,0,2022-07-09,94385.07,charlie.jones@example.com,6543627186,1,1
EMP1767,Grace,Garcia,Sales,New York,30.0,0,2023-02-01,76642.49,grace.garcia@example.com,4960335825,1,1
EMP1768,Frank,Brown,DevOps,New York,40.0,1,2024-11-14,60122.52,frank.brown@example.com,8627036923,4,1
EMP1769,Alice,Smith,HR,California,40.0,0,2024-04-23,117267.63,alice.smith@example.com,9269326572,3,0
EMP1770,Charlie,Jones,Admin,New York,25.0,1,2023-06-29,74419.40880216377,charlie.jones@example.com,2759980110,4,1
EMP1771,Heidi,Jones,Sales,Texas,40.0,0,2024-12-12,84542.68,heidi.jones@example.com,5155322,3,1
EMP1772,Heidi,Smith,Finance,Florida,40.0,1,2023-05-16,92007.15,heidi.smith@example.com,4159597751,2,1
EMP1773,Eva,Brown,DevOps,Illinois,30.0,1,2020-04-10,62938.8,eva.brown@example.com,4418222617,2,0
EMP1774,Frank,Johnson,Admin,Texas,25.0,0,2023-03-29,108661.01,frank.johnson@example.com,9628874311,1,0
EMP1775,Bob,Jones,Cloud Tech,Florida,25.0,1,2020-11-26,97046.33,bob.jones@example.com,7102676719,3,0
EMP1776,Charlie,Smith,DevOps,Illinois,40.0,0,2020-03-14,56518.84,charlie.smith@example.com,9579927078,2,0
EMP1777,Frank,Garcia,Cloud Tech,Florida,40.0,0,2020-05-12,70498.29,frank.garcia@example.com,5515122945,3,1
EMP1778,Eva,Garcia,Sales,Florida,35.0,0,2021-03-05,98708.06,eva.garcia@example.com,2135415969,2,1
EMP1779,Bob,Williams,DevOps,Nevada,30.0,0,2020-06-28,83856.41,bob.williams@example.com,9962543847,4,0
EMP1780,Eva,Smith,Sales,California,40.0,0,2022-12-12,90259.99,eva.smith@example.com,752034475,2,0
EMP1781,Charlie,Williams,Sales,Florida,35.0,0,2024-02-02,94230.03,charlie.williams@example.com,5047158028,4,1
EMP1782,Charlie,Garcia,Admin,Nevada,30.0,0,2021-01-31,50110.66,charlie.garcia@example.com,904637659,2,1
EMP1783,Bob,Brown,Sales,Florida,30.0,0,2020-04-03,73365.46,bob.brown@example.com,4655866524,1,0
EMP1784,David,Johnson,DevOps,New York,25.0,0,2021-07-30,67809.23,david.johnson@example.com,4837441714,4,0
EMP1785,Eva,Smith,Sales,California,35.0,1,2020-08-21,98008.51,eva.smith@example.com,8102131250,2,0
EMP1786,Alice,Davis,Admin,California,30.0,0,2023-10-09,83537.58,alice.davis@example.com,2931100590,1,0
EMP1787,Alice,Garcia,Finance,New York,30.0,0,2022-08-01,112444.08,alice.garcia@example.com,2975191022,4,1
EMP1788,Frank,Garcia,Finance,Nevada,40.0,1,2024-09-06,86475.13,frank.garcia@example.com,1211063300,1,1
EMP1789,Frank,Davis,Sales,Texas,35.0,1,2023-03-28,97984.53,frank.davis@example.com,6583737926,3,1
EMP1790,Frank,Miller,Admin,California,25.0,1,2021-11-25,118853.31,frank.miller@example.com,4907280122,3,0
EMP1791,Charlie,Garcia,Sales,Florida,30.0,1,2023-05-03,58179.119999999995,charlie.garcia@example.com,4289311324,4,0
EMP1792,Eva,Jones,DevOps,Texas,35.0,0,2022-04-27,56075.84,eva.jones@example.com,3269496842,2,1
EMP1793,Frank,Brown,HR,New York,40.0,0,2021-09-11,62250.89,frank.brown@example.com,6453804420,4,1
EMP1794,Alice,Smith,Cloud Tech,Florida,30.0,0,2020-02-21,105931.77,alice.smith@example.com,175096169,1,1
EMP1795,Charlie,Davis,HR,Florida,30.0,0,2024-11-24,86653.96,charlie.davis@example.com,1595919456,2,1
EMP1796,Charlie,Jones,Sales,Nevada,25.0,1,2021-02-24,100719.94,charlie.jones@example.com,5757475832,3,0
EMP1797,Bob,Davis,HR,Texas,25.0,0,2024-10-02,91600.13,bob.davis@example.com,9205677566,2,1
EMP1798,Heidi,Smith,Cloud Tech,Illinois,25.0,0,2024-03-06,71873.66,heidi.smith@example.com,7722660255,3,1
EMP1799,Eva,Williams,HR,New York,30.0,1,2021-08-09,69365.47,eva.williams@example.com,2650622922,2,1
EMP1800,Heidi,Smith,HR,New York,25.0,1,2021-07-14,58012.23,heidi.smith@example.com,1067245306,2,1
EMP1801,Bob,Miller,Sales,California,30.0,0,2021-10-14,68973.65,bob.miller@example.com,6248433796,2,1
EMP1802,Eva,Smith,Admin,New York,30.0,1,2021-09-29,92928.4,eva.smith@example.com,6627051156,1,1
EMP1803,Heidi,Smith,Admin,Texas,25.0,0,2023-10-15,53531.92,heidi.smith@example.com,9423873669,1,1
EMP1804,Bob,Miller,Finance,New York,40.0,0,2023-05-05,112389.31,bob.miller@example.com,4254969191,4,0
EMP1805,Heidi,Brown,HR,California,30.0,0,2024-08-01,63870.3,heidi.brown@example.com,8455259709,4,0
EMP1806,Bob,Garcia,Sales,New York,40.0,1,2024-07-22,106164.53,bob.garcia@example.com,7563353573,3,0
EMP1807,Bob,Smith,HR,Nevada,40.0,0,2023-12-25,103654.54,bob.smith@example.com,8595325938,1,0
EMP1808,David,Miller,Sales,California,30.0,0,2022-03-13,62834.72,david.miller@example.com,9337970580,3,1
EMP1809,Frank,Jones,Finance,Florida,35.0,1,2020-05-13,83273.41,frank.jones@example.com,6295187793,4,0
EMP1810,Heidi,Williams,HR,California,30.0,0,2023-03-22,58917.58,heidi.williams@example.com,1763425072,3,0
EMP1811,Bob,Williams,Sales,Nevada,35.0,1,2024-06-10,71148.27,bob.williams@example.com,3055978244,4,1
EMP1812,Grace,Smith,Sales,New York,30.0,0,2020-11-21,118172.42,grace.smith@example.com,7598339913,1,1
EMP1813,Frank,Brown,DevOps,Illinois,30.0,0,2024-05-25,118614.37,frank.brown@example.com,388436603,2,0
EMP1814,Frank,Brown,DevOps,New York,40.0,1,2023-09-19,96872.36,frank.brown@example.com,4324006156,1,0
EMP1815,Heidi,Jones,Sales,Illinois,25.0,0,2021-10-28,88856.14,heidi.jones@example.com,2768297513,3,1
EMP1816,Charlie,Smith,Finance,Texas,35.0,0,2020-08-10,97985.61,charlie.smith@example.com,7439742924,3,0
EMP1817,Grace,Williams,Finance,Nevada,35.0,0,2020-05-05,56337.31,grace.williams@example.com,105875255,1,1
EMP1818,Alice,Brown,DevOps,New York,30.0,0,2022-12-24,70405.23,alice.brown@example.com,8065625903,1,1
EMP1819,Heidi,Smith,Admin,Nevada,30.0,0,2021-09-05,89919.35,heidi.smith@example.com,5990802710,4,1
EMP1820,Eva,Davis,DevOps,California,40.0,1,2023-04-08,50568.35,eva.davis@example.com,2218231554,3,1
EMP1821,Grace,Brown,HR,Texas,30.0,0,2023-01-29,96856.64213993117,grace.brown@example.com,1651768085,3,0
EMP1822,Frank,Miller,HR,Texas,25.0,1,2022-06-03,99155.53,frank.miller@example.com,6281372142,1,1
EMP1823,Frank,Davis,Finance,Florida,40.0,0,2023-01-21,64785.13,frank.davis@example.com,3080037002,2,1
EMP1824,Charlie,Garcia,Sales,Florida,30.0,0,2024-09-16,79206.48,charlie.garcia@example.com,3228556607,3,0
EMP1825,Charlie,Brown,Cloud Tech,Texas,30.0,0,2020-02-02,60079.71,charlie.brown@example.com,4706810389,2,1
EMP1826,Grace,Williams,Cloud Tech,New York,30.0,0,2024-07-08,79109.88,grace.williams@example.com,3397051957,1,0
EMP1827,Grace,Johnson,Admin,Florida,35.0,0,2022-05-18,88643.5,grace.johnson@example.com,2632809447,1,0
EMP1828,Frank,Davis,Admin,Florida,30.0,0,2020-01-16,90455.7,frank.davis@example.com,5862394534,4,0
EMP1829,David,Garcia,HR,Florida,35.0,0,2023-03-26,75687.9,david.garcia@example.com,4614707985,3,1
EMP1830,Heidi,Jones,Cloud Tech,Illinois,35.0,0,2023-11-15,55604.42,heidi.jones@example.com,3210613393,2,0
EMP1831,Eva,Jones,Sales,Texas,40.0,0,2024-12-27,92704.94,eva.jones@example.com,3945703942,4,0
EMP1832,Bob,Williams,Sales,California,35.0,0,2020-04-18,113250.97,bob.williams@example.com,8040325375,3,1
EMP1833,Alice,Brown,Finance,Illinois,40.0,0,2023-03-21,101367.02,alice.brown@example.com,5769277893,4,0
EMP1834,Eva,Smith,Admin,Texas,35.0,0,2023-05-08,102459.77,eva.smith@example.com,3191009003,1,0
EMP1835,Eva,Brown,DevOps,Florida,25.0,0,2020-12-12,90100.2,eva.brown@example.com,476921052,3,0
EMP1836,Eva,Williams,Cloud Tech,California,30.0,0,2020-06-17,58877.49,eva.williams@example.com,3651460400,4,0
EMP1837,Eva,Jones,Admin,Illinois,35.0,0,2021-07-17,93922.87735694328,eva.jones@example.com,4247310719,4,0
EMP1838,Bob,Brown,Admin,Illinois,30.0,0,2020-11-05,96140.89,bob.brown@example.com,1137984408,2,1
EMP1839,Charlie,Jones,DevOps,New York,35.0,0,2021-01-05,105956.04,charlie.jones@example.com,7123166006,4,0
EMP1840,Frank,Davis,Admin,Illinois,25.0,1,2024-09-11,84716.38,frank.davis@example.com,6762090143,3,0
EMP1841,Grace,Garcia,DevOps,Florida,30.0,0,2023-07-29,61709.83,grace.garcia@example.com,7340433699,3,1
EMP1842,Frank,Smith,DevOps,California,25.0,1,2020-04-17,61732.03,frank.smith@example.com,9687304518,2,1
EMP1843,Eva,Davis,DevOps,Illinois,40.0,1,2022-02-16,97845.7,eva.davis@example.com,5778255881,3,1
EMP1844,Eva,Jones,Sales,Florida,30.0,1,2021-08-14,114905.58,eva.jones@example.com,5562965753,1,0
EMP1845,Frank,Jones,DevOps,Texas,35.0,1,2022-12-24,94619.69,frank.jones@example.com,2786561941,3,1
EMP1846,Grace,Johnson,DevOps,California,30.0,0,2021-07-07,68696.15,grace.johnson@example.com,5577820581,3,0
EMP1847,Grace,Johnson,DevOps,Nevada,40.0,1,2024-02-12,97032.29,grace.johnson@example.com,9582923615,4,0
EMP1848,Frank,Davis,HR,Illinois,30.0,1,2023-10-09,50593.33,frank.davis@example.com,1880819047,4,1
EMP1849,Grace,Miller,Sales,Texas,25.0,0,2022-07-02,74606.15,grace.miller@example.com,2357155867,3,1
EMP1850,Eva,Davis,Cloud Tech,Texas,30.0,0,2020-07-07,53981.73,eva.davis@example.com,6395613722,2,0
EMP1851,David,Johnson,DevOps,Texas,35.0,0,2020-09-02,56047.05,david.johnson@example.com,817214363,4,1
EMP1852,Grace,Jones,Admin,Texas,30.0,0,2021-01-12,67733.5,grace.jones@example.com,3813000412,2,0
EMP1853,Bob,Williams,HR,Florida,40.0,0,2023-09-29,103891.64,bob.williams@example.com,2114716559,3,1
EMP1854,Charlie,Davis,HR,Texas,25.0,0,2022-03-06,73285.83,charlie.davis@example.com,9456534698,3,1
EMP1855,Eva,Jones,Finance,Texas,30.0,0,2021-02-14,92721.13,eva.jones@example.com,7990707549,1,1
EMP1856,Heidi,Williams,Admin,Illinois,25.0,0,2021-03-23,92977.64,heidi.williams@example.com,4768169956,4,0
EMP1857,Heidi,Williams,Cloud Tech,Texas,35.0,1,2020-05-24,89994.12,heidi.williams@example.com,607174810,3,1
EMP1858,Heidi,Johnson,Finance,New York,25.0,0,2023-08-04,50060.73,heidi.johnson@example.com,3176539704,1,0
EMP1859,Grace,Davis,Admin,Nevada,35.0,0,2022-03-12,90224.82,grace.davis@example.com,4873961028,4,0
EMP1860,Heidi,Brown,Finance,Florida,40.0,0,2024-05-18,106859.3,heidi.brown@example.com,871827495,3,0
EMP1861,David,Smith,Finance,Nevada,25.0,0,2020-09-05,89707.07,david.smith@example.com,8049187273,3,0
EMP1862,Frank,Johnson,DevOps,California,35.0,0,2020-04-23,94259.08,frank.johnson@example.com,2049561212,4,1
EMP1863,Bob,Johnson,Sales,California,35.0,1,2024-09-18,82174.75,bob.johnson@example.com,7730626041,4,0
EMP1864,David,Brown,Sales,Texas,30.0,0,2023-09-15,63370.22,david.brown@example.com,3597371121,4,0
EMP1865,Bob,Smith,Finance,Texas,35.0,0,2022-06-15,101472.69,bob.smith@example.com,2990775607,3,1
EMP1866,David,Jones,DevOps,Illinois,25.0,1,2022-09-28,77213.73,david.jones@example.com,5816704685,3,0
EMP1867,Eva,Miller,Sales,Florida,40.0,1,2020-03-16,73749.96,eva.miller@example.com,1114576831,1,1
EMP1868,Alice,Davis,Cloud Tech,New York,40.0,0,2023-09-28,86618.37,alice.davis@example.com,1021923784,2,0
EMP1869,Charlie,Miller,Admin,Texas,30.0,1,2024-02-15,59911.33,charlie.miller@example.com,8471296179,4,1
EMP1870,Heidi,Jones,Cloud Tech,New York,30.0,0,2023-08-21,59137.64,heidi.jones@example.com,3324260507,3,0
EMP1871,Alice,Garcia,Cloud Tech,Florida,35.0,0,2020-12-15,108474.65,alice.garcia@example.com,184980424,3,1
EMP1872,Bob,Johnson,Finance,Illinois,25.0,0,2021-03-27,54417.71,bob.johnson@example.com,3733777311,4,0
EMP1873,Frank,Smith,HR,Texas,40.0,0,2023-03-25,88211.94,frank.smith@example.com,6881228216,2,0
EMP1874,David,Johnson,Sales,New York,25.0,0,2020-05-09,58452.18,david.johnson@example.com,8192365345,4,1
EMP1875,Grace,Williams,DevOps,California,30.0,0,2020-12-03,80706.28,grace.williams@example.com,605603566,2,1
EMP1876,Alice,Johnson,Cloud Tech,Nevada,30.0,0,2022-02-09,99084.21422682311,alice.johnson@example.com,9327986238,3,1
EMP1877,Heidi,Johnson,Cloud Tech,Texas,25.0,1,2020-07-01,99471.89,heidi.johnson@example.com,8471690617,2,1
EMP1878,Eva,Jones,DevOps,Florida,40.0,0,2020-09-16,64431.22,eva.jones@example.com,1205464753,1,0
EMP1879,Heidi,Jones,Admin,New York,40.0,0,2023-11-17,52633.48,heidi.jones@example.com,8954787697,3,0
EMP1880,Heidi,Jones,Cloud Tech,Nevada,35.0,0,2021-12-13,79315.01,heidi.jones@example.com,9992751757,1,1
EMP1881,David,Miller,Sales,Texas,25.0,0,2022-01-11,110391.17,david.miller@example.com,8914444982,4,0
EMP1882,David,Williams,DevOps,Nevada,40.0,1,2021-07-20,53714.83,david.williams@example.com,5539354357,4,1
EMP1883,Charlie,Garcia,Finance,New York,40.0,1,2023-10-04,114587.11,charlie.garcia@example.com,6449639242,4,1
EMP1884,Frank,Garcia,Admin,Florida,35.0,0,2021-11-15,93177.35,frank.garcia@example.com,5885379820,2,0
EMP1885,Heidi,Jones,Cloud Tech,Nevada,25.0,1,2023-01-05,62312.13,heidi.jones@example.com,4339527535,3,0
EMP1886,Heidi,Smith,Cloud Tech,Texas,30.0,1,2024-01-17,81137.46,heidi.smith@example.com,7497852490,4,0
EMP1887,Grace,Miller,DevOps,Nevada,30.0,0,2021-04-16,104528.27,grace.miller@example.com,4168601346,4,0
EMP1888,Bob,Brown,DevOps,Florida,30.0,1,2022-02-08,112395.56,bob.brown@example.com,7894896339,3,0
EMP1889,Heidi,Smith,Finance,New York,25.0,1,2023-06-02,81849.36,heidi.smith@example.com,6791766511,4,0
EMP1890,Charlie,Davis,DevOps,New York,40.0,0,2022-01-04,118288.91,charlie.davis@example.com,2150014187,1,0
EMP1891,Charlie,Davis,DevOps,Illinois,25.0,1,2021-07-28,59555.1,charlie.davis@example.com,4216309000,3,1
EMP1892,Heidi,Smith,Admin,California,40.0,1,2024-12-20,70661.31,heidi.smith@example.com,5944633398,3,1
EMP1893,Charlie,Jones,Sales,New York,30.0,1,2022-04-23,109988.16,charlie.jones@example.com,9485320894,3,1
EMP1894,David,Brown,Finance,Florida,35.0,0,2020-01-30,101101.24,david.brown@example.com,3263890218,1,1
EMP1895,David,Brown,HR,Florida,30.0,0,2021-03-31,112427.58,david.brown@example.com,9471136336,3,1
EMP1896,Charlie,Miller,Cloud Tech,Florida,30.0,1,2020-03-23,119389.15,charlie.miller@example.com,9223410345,1,0
EMP1897,Alice,Brown,Sales,Florida,40.0,0,2024-07-16,105861.23,alice.brown@example.com,9967331166,3,1
EMP1898,Heidi,Davis,Admin,Texas,40.0,0,2024-03-22,50869.61,heidi.davis@example.com,7269608436,2,1
EMP1899,David,Williams,HR,California,30.0,1,2023-08-19,89893.82839647273,david.williams@example.com,6855078966,4,1
EMP1900,Eva,Jones,DevOps,Florida,30.0,0,2024-03-10,90856.21,eva.jones@example.com,9352196262,2,1
EMP1901,Heidi,Brown,DevOps,Florida,30.0,1,2024-06-05,111008.63,heidi.brown@example.com,3556434368,4,1
EMP1902,Alice,Miller,Finance,Nevada,25.0,0,2022-12-23,52289.99,alice.miller@example.com,7093170694,1,1
EMP1903,Eva,Davis,Sales,Illinois,35.0,1,2024-06-01,97926.56,eva.davis@example.com,5607676163,2,1
EMP1904,Frank,Williams,Sales,Nevada,25.0,0,2024-12-23,53609.38,frank.williams@example.com,5345472238,3,0
EMP1905,Heidi,Johnson,Cloud Tech,California,30.0,0,2020-12-24,95372.09,heidi.johnson@example.com,8983065030,4,0
EMP1906,David,Johnson,HR,New York,30.0,0,2020-08-20,95432.69,david.johnson@example.com,2198041846,4,1
EMP1907,David,Williams,HR,California,30.0,0,2022-10-28,97615.87,david.williams@example.com,2426423641,2,0
EMP1908,Bob,Davis,HR,Florida,35.0,0,2022-10-23,86867.78,bob.davis@example.com,8131909247,1,0
EMP1909,Eva,Miller,Sales,California,40.0,0,2023-11-20,106615.71,eva.miller@example.com,7623039110,2,0
EMP1910,Bob,Williams,Finance,Texas,30.0,1,2022-03-11,112856.21,bob.williams@example.com,4281785227,1,0
EMP1911,Bob,Jones,Admin,California,25.0,1,2023-11-28,60356.78,bob.jones@example.com,2305248087,1,1
EMP1912,David,Jones,DevOps,Texas,30.0,0,2022-05-03,117870.22,david.jones@example.com,622072238,4,0
EMP1913,Charlie,Johnson,HR,Florida,40.0,0,2024-02-19,95127.91,charlie.johnson@example.com,5947372131,2,0
EMP1914,Bob,Brown,Admin,Illinois,25.0,0,2021-11-18,78818.42,bob.brown@example.com,9016204786,2,0
EMP1915,Frank,Miller,Sales,Nevada,40.0,0,2022-12-21,108933.55,frank.miller@example.com,6886878598,1,1
EMP1916,Eva,Johnson,Admin,California,35.0,1,2024-06-04,68200.52,eva.johnson@example.com,6486287202,2,1
EMP1917,Eva,Brown,Admin,California,25.0,0,2022-07-22,116934.97,eva.brown@example.com,1954196663,3,1
EMP1918,Charlie,Brown,HR,New York,35.0,1,2024-09-14,99567.78,charlie.brown@example.com,5057303626,3,1
EMP1919,Charlie,Garcia,Admin,Texas,30.0,1,2021-10-10,90216.76,charlie.garcia@example.com,9246320373,2,1
EMP1920,Frank,Jones,Admin,Illinois,30.0,0,2020-03-12,96588.73,frank.jones@example.com,7677537259,2,1
EMP1921,Charlie,Davis,Finance,Illinois,35.0,1,2022-12-28,71109.18,charlie.davis@example.com,3214505765,1,1
EMP1922,Grace,Smith,Admin,Florida,40.0,0,2020-11-15,50300.6,grace.smith@example.com,1945887070,3,0
EMP1923,Frank,Davis,Finance,California,35.0,0,2023-09-27,60295.84,frank.davis@example.com,5534820127,3,0
EMP1924,Heidi,Smith,DevOps,Texas,35.0,0,2022-09-07,113012.21,heidi.smith@example.com,4008385075,4,0
EMP1925,Bob,Williams,Cloud Tech,Florida,35.0,0,2024-09-18,65425.54,bob.williams@example.com,5975954507,1,1
